,Date,Time,contact,Message
23655,2020-05-19,4:15 AM,Mina,I told u we were working in the house
23656,2020-05-19,4:15 AM,Mina,Renovation
23657,2020-05-19,4:15 AM,Mina,They removed the kitchen door
23658,2020-05-19,4:16 AM,Mina,Ana I don't know what mother was doing there
23659,2020-05-19,4:16 AM,Mina,The door has removed and hit her head
23660,2020-05-19,4:16 AM,Mina,Charlie🥺
23661,2020-05-19,4:16 AM,Mina,Hmm
23662,2020-05-19,4:16 AM,Mina,We'll talk in the morning
23663,2020-05-19,9:06 AM,Success,Oh🙆‍♂🙆‍♂🙆‍♂
23664,2020-05-19,9:06 AM,Success,How is he now
23665,2020-05-19,9:07 AM,Success,Was it very serious?
23666,2020-05-19,9:07 AM,Success,She^
23667,2020-05-19,9:44 AM,Mina,Hmm
23668,2020-05-19,9:44 AM,Mina,She's okay.
23669,2020-05-19,9:56 AM,Success,Good to hear
23670,2020-05-19,10:01 AM,Success,How r you also doing?
23671,2020-05-19,10:35 AM,Mina,Im good
23672,2020-05-19,11:21 AM,Success,Kk
23673,2020-05-19,6:30 PM,Success,Ge
23674,2020-05-19,6:30 PM,Mina,Nana
23675,2020-05-19,6:30 PM,Mina,Ge
23676,2020-05-19,6:30 PM,Success,Whr hv u been today
23677,2020-05-19,6:30 PM,Mina,<Media omitted>
23678,2020-05-19,6:31 PM,Success,Waaaat😂😂🥳🥳🥳🥳🥳🥳🥳🥳🥳
23679,2020-05-19,7:10 PM,Mina,😁
23680,2020-05-19,7:10 PM,Mina,Lil by lil.
23681,2020-05-19,7:11 PM,Mina,I'm becoming good at communication
23682,2020-05-19,8:28 PM,Mina,Nana
23683,2020-05-19,8:28 PM,Mina,Even with the 60koraa it has to be 60gold members oo to get the residual income
23684,2020-05-19,8:29 PM,Mina,Oh the. Silver is not an option at all
23685,2020-05-19,8:44 PM,Success,Eiii
23686,2020-05-19,8:44 PM,Success,Oh hoh
23687,2020-05-19,8:44 PM,Success,Den silver deir no lie
23688,2020-05-19,8:44 PM,Success,So what will dey enjoy?
23689,2020-05-19,8:49 PM,Mina,😂😂😂
23690,2020-05-19,8:49 PM,Mina,Just one trip .
23691,2020-05-19,8:49 PM,Mina,💔💔💔
23692,2020-05-19,8:52 PM,Success,Tsw
23693,2020-05-19,9:02 PM,Mina,😂
23694,2020-05-19,11:04 PM,Mina,Nana
23695,2020-05-19,11:04 PM,Mina,This apataa guy koraaa a
23696,2020-05-20,12:04 AM,Success,Wat is he saying
23697,2020-05-20,3:00 AM,Success,Opr3 ong😂😂
23698,2020-05-20,3:34 AM,Success,🌚
23699,2020-05-20,3:59 AM,Mina,Bby
23700,2020-05-20,3:59 AM,Mina,You're awake?
23701,2020-05-20,4:03 AM,Mina,He called to ask how far with the Moroccan guy. Abi like it's left with how he'll send the money. Then he said I should look sharp oo na we don't have to leave him. And hedey talk plenty I said ok then lemme direct him to you. What he was telling the guy enh . Like shego shunseff. He should send him his card details he has already registered him . Na he should take a picture of his visa card for him.
23702,2020-05-20,4:03 AM,Mina,He has registered him it's left with those details. The guy too is smart so he'll ask you questions.
23703,2020-05-20,4:04 AM,Mina,😂😂😂💔 now he came to tell me that what is the guy saying. He recorded their chats and sent it to me.
23704,2020-05-20,4:05 AM,Mina,I immediately had to tell him that perhaps he didn't understand what I told him
23705,2020-05-20,4:05 AM,Mina,And me naa I explained my thing
23706,2020-05-20,4:06 AM,Mina,Charlie in that group their showing them how to get money in forex .
23707,2020-05-20,4:06 AM,Mina,😂😂😂😂💔
23708,2020-05-20,4:06 AM,Mina,If 3ky3 a he'll forget about this.
23709,2020-05-20,4:07 AM,Mina,Say something to Ginger him to come a stupid things. I wonder how people joined him . And heyy it's a lie he doesn't have 80people biaa
23710,2020-05-20,4:07 AM,Mina,I'm sure it's just a few
23711,2020-05-20,9:17 AM,Success,Waa hw3
23712,2020-05-20,9:17 AM,Success,Tsw
23713,2020-05-20,9:17 AM,Success,Take ur client and finish with him
23714,2020-05-20,9:18 AM,Success,😂😂😂💔
23715,2020-05-20,9:18 AM,Mina,<Media omitted>
23716,2020-05-20,9:19 AM,Mina,Then he came to pm n said the guy will join tomorrow. Asif he did something aaa ma
23717,2020-05-20,9:19 AM,Mina,He didn't know that the guy has sent it to me
23718,2020-05-20,9:19 AM,Mina,Hw3 I spent the whole of yesterday trying to convince him.
23719,2020-05-20,9:20 AM,Mina,It wasn't easy because it was just the previous day that I got to know him
23720,2020-05-20,9:20 AM,Mina,See the stupid thing he nearly did
23721,2020-05-20,9:21 AM,Success,For me i feel he is doing sometin to represent sometin
23722,2020-05-20,9:22 AM,Success,Tot u r working with kumba now
23723,2020-05-20,9:24 AM,Mina,Kumba is mostly not around oo
23724,2020-05-20,9:25 AM,Mina,Oh he's a stupid boy.
23725,2020-05-20,9:25 AM,Mina,Kumba seff odwa no roff
23726,2020-05-20,9:27 AM,Success,Oh okay
23727,2020-05-20,9:27 AM,Success,So today de guy will be resgistering🥳🥳🥳
23728,2020-05-20,9:28 AM,Success,Congrats🙌🙌
23729,2020-05-20,9:28 AM,Success,Wait oo after he has...😂😂😂😂
23730,2020-05-20,9:28 AM,Mina,All other things being equal. He's yet to send the money tho.
23731,2020-05-20,9:29 AM,Success,He will
23732,2020-05-20,9:29 AM,Mina,It's the payment method that's the problem now oo
23733,2020-05-20,9:29 AM,Mina,Amen
23734,2020-05-20,9:29 AM,Success,He still hasnt got de card?
23735,2020-05-20,9:30 AM,Success,Did u go for urs on mon?
23736,2020-05-20,9:30 AM,Mina,He hasn't attained full membership oo. So he can't have access to that
23737,2020-05-20,9:30 AM,Success,Kk
23738,2020-05-20,9:30 AM,Success,??
23739,2020-05-20,9:31 AM,Mina,No. He says it'll take a month oo
23740,2020-05-20,9:32 AM,Success,Oh den we better get de 4 people
23741,2020-05-20,9:33 AM,Mina,Yh
23742,2020-05-20,9:33 AM,Success,Hw is chairman still responding to ur invite?
23743,2020-05-20,9:35 AM,Mina,He's telling me I'm not giving him attention n I want him to join. He'll not. I said okay
23744,2020-05-20,9:36 AM,Mina,Then he laughed and said.  He wishes it was something he loved but it's not.
23745,2020-05-20,9:37 AM,Mina,I told him so then he should allow me to do my business cos I can't be whiling away time with him when I have unfinished business to do .
23746,2020-05-20,9:38 AM,Mina,He's telling me he can't force me . I should go ahead . May I get people on board.
23747,2020-05-20,9:38 AM,Mina,I didn't mind him again
23748,2020-05-20,9:38 AM,Mina,2months quarantine bi dat . I won't mind him again. I'll not beg him . Tsw.
23749,2020-05-20,9:40 AM,Success,Yh we move
23750,2020-05-20,9:40 AM,Success,This one deir he is out of de question now
23751,2020-05-20,9:40 AM,Mina,He thinks I'll be around him asking him to join😂💔.
23752,2020-05-20,9:40 AM,Mina,Of course
23753,2020-05-20,9:41 AM,Success,😂😂i beg
23754,2020-05-20,9:47 AM,Mina,Did you post the flyer?
23755,2020-05-20,9:54 AM,Mina,Eenh when he gets someone he'll bring the person to me. Tsww
23756,2020-05-20,9:55 AM,Mina,😂😂😂💔he doesn't know me enh.
23757,2020-05-20,9:56 AM,Mina,"Someone dmed n asked what it's about. I told him to join our meeting on zoom. He says ""if I just say it what will happen"""
23758,2020-05-20,9:58 AM,Mina,"What exactly am I doing. I just replied""business"""
23759,2020-05-20,9:58 AM,Mina,Dassor I didn't mind him again.
23760,2020-05-20,9:58 AM,Mina,The status something no it sends signals oo
23761,2020-05-20,9:58 AM,Mina,Abi I told you close friends and family will always remain skeptical.
23762,2020-05-20,9:59 AM,Mina,So I'll not beg them.
23763,2020-05-20,9:59 AM,Mina,Those who gave me blueticks have started pming.
23764,2020-05-20,9:59 AM,Mina,I'm working hard to get the 4 . Then I'll make my mouth hard.
23765,2020-05-20,10:00 AM,Success,😂😂😂
23766,2020-05-20,10:00 AM,Success,Relax give dem
23767,2020-05-20,10:01 AM,Mina,That time id post again that I've become 1star rep
23768,2020-05-20,10:02 AM,Mina,They'll see then that it wasn't a scam.
23769,2020-05-20,10:02 AM,Mina,I'm booking some people for the future
23770,2020-05-20,10:04 AM,Mina,So Nana you've not got even 1 number from Instagram for me
23771,2020-05-20,10:04 AM,Mina,So like if this thing depended on you at what pace would we be moving
23772,2020-05-20,10:42 AM,Success,Hmmm.
23773,2020-05-20,10:42 AM,Success,I dey come
23774,2020-05-20,10:45 AM,Mina,Ok
23775,2020-05-20,5:06 PM,Mina,Nana
23776,2020-05-20,5:06 PM,Mina,I'm registering the guy oo
23777,2020-05-20,5:16 PM,Success,I am looking for dem
23778,2020-05-20,5:17 PM,Mina,Weren't they screenshots
23779,2020-05-20,5:17 PM,Success,Yh dey were
23780,2020-05-20,5:17 PM,Mina,Doesn't you phone group the pictures?
23781,2020-05-20,5:18 PM,Success,Yh it does
23782,2020-05-20,5:19 PM,Success,I cant find dem
23783,2020-05-20,5:19 PM,Mina,So then why can't you find it
23784,2020-05-20,5:21 PM,Success,I might hv del it
23785,2020-05-20,5:21 PM,Mina,🤦‍♀️
23786,2020-05-20,5:21 PM,Mina,Ohw
23787,2020-05-20,5:21 PM,Success,I tot i sent dem to u oo
23788,2020-05-20,5:24 PM,Success,.
23789,2020-05-20,5:24 PM,Success,I sent dem to u
23790,2020-05-20,5:24 PM,Success,I rem paa
23791,2020-05-20,5:24 PM,Success,Click on de dot message
23792,2020-05-20,5:30 PM,Mina,U ddnt take shots for all
23793,2020-05-20,5:32 PM,Success,I did
23794,2020-05-20,5:32 PM,Success,I didnt send all🤦‍♂
23795,2020-05-20,5:33 PM,Success,But did u get de info needed?
23796,2020-05-20,5:34 PM,Mina,That's where I've reached and I'm stuck
23797,2020-05-20,5:35 PM,Success,Give me a shot of it
23798,2020-05-20,5:35 PM,Success,Let me help
23799,2020-05-20,5:38 PM,Mina,I'm coming that stupid boy is back
23800,2020-05-20,5:40 PM,Success,Kk
23801,2020-05-20,7:27 PM,Success,Done registering?
23802,2020-05-20,8:11 PM,Mina,No oo
23803,2020-05-20,8:12 PM,Mina,Ose onny3 wai
23804,2020-05-20,8:14 PM,Success,Oh de guys come spoil vhim🤦‍♂🤦‍♂
23805,2020-05-20,9:55 PM,Mina,Hmm
23806,2020-05-20,9:56 PM,Mina,Nana. Waade3 b3y3 yie na woaa oo
23807,2020-05-20,9:56 PM,Mina,S33 y3kaay3 a yemmboa
23808,2020-05-20,9:57 PM,Mina,"When I left, I left him in the hands of that guys wife."
23809,2020-05-20,9:58 PM,Mina,She couldn't help out aaa for like 2 hours
23810,2020-05-20,9:59 PM,Mina,I came back at 8 the guy was complaining to me
23811,2020-05-20,9:59 PM,Mina,Bitterly
23812,2020-05-20,10:01 PM,Success,🤦‍♂🤦‍♂🤦‍♂🤦‍♂
23813,2020-05-20,10:02 PM,Success,I am speechless
23814,2020-05-20,10:02 PM,Success,The tin bash me roff
23815,2020-05-20,10:02 PM,Success,Do his reason was the registration kept too long🤦‍♂
23816,2020-05-20,10:03 PM,Mina,Nuuh oo.
23817,2020-05-20,10:03 PM,Mina,He didn't say he won't do oo😂💔
23818,2020-05-20,10:03 PM,Mina,Bh hebore
23819,2020-05-20,10:04 PM,Success,🤦‍♂🤦‍♂🤦‍♂
23820,2020-05-20,10:04 PM,Success,So why do u do dat sometimes🤦‍♂
23821,2020-05-20,10:05 PM,Mina,Like myself I'm tired
23822,2020-05-20,10:05 PM,Mina,I can imagine the guy
23823,2020-05-20,10:05 PM,Mina,Since morning oo
23824,2020-05-20,10:05 PM,Mina,I lied to him that we're having network problems here
23825,2020-05-20,10:07 PM,Mina,Waiting for those fools to come and help
23826,2020-05-20,10:07 PM,Mina,They came a kyer3s3 ooooo daabi dàabi
23827,2020-05-20,10:07 PM,Mina,I should have made u do it seff
23828,2020-05-20,10:08 PM,Mina,Stupid people
23829,2020-05-20,10:08 PM,Mina,The guy is stressed enh.
23830,2020-05-20,10:08 PM,Mina,I understand him.
23831,2020-05-20,10:08 PM,Mina,He really wants to do this otherwise by now anka heshun
23832,2020-05-20,10:08 PM,Mina,Nana do this for me
23833,2020-05-20,10:09 PM,Mina,Google dreamtrips
23834,2020-05-20,10:10 PM,Mina,Nana! Ahh!
23835,2020-05-20,10:10 PM,Mina,Tsw
23836,2020-05-20,10:11 PM,Mina,You too you're gone
23837,2020-05-20,10:11 PM,Success,I am here
23838,2020-05-20,10:12 PM,Success,So why did tell me he wont do it again
23839,2020-05-20,10:15 PM,Success,Enhe...
23840,2020-05-20,10:16 PM,Success,De site url pops up
23841,2020-05-20,10:22 PM,Mina,Yh.
23842,2020-05-20,10:25 PM,Success,??
23843,2020-05-20,10:26 PM,Mina,I wanted us to make payment for him but he insists that he'll do it himself
23844,2020-05-20,10:27 PM,,Mina: Member ID: 301294432Password: David@2020
23845,2020-05-20,10:27 PM,Mina,Login and lemme see something
23846,2020-05-20,10:27 PM,Mina,<Media omitted>
23847,2020-05-20,10:28 PM,Mina,You have to see something like this
23848,2020-05-20,10:33 PM,Success,Its still loading...
23849,2020-05-20,10:35 PM,Success,<Media omitted>
23850,2020-05-20,10:35 PM,Success,Dats de profile
23851,2020-05-20,10:38 PM,Success,Anytin? b4 i log out
23852,2020-05-20,10:45 PM,Mina,He's done now🥳🥳🥳🤩🤩🤩🤩🥳🥳🥳🥳🥳🥳🥳🥳🤩🤩🥳
23853,2020-05-20,10:49 PM,Mina,Yabr3 mu😂😂😂💔
23854,2020-05-20,10:49 PM,Success,WTG🙏🤝
23855,2020-05-20,10:49 PM,Mina,Myself I haven't registered person before
23856,2020-05-20,10:50 PM,Mina,But I have to force myself to know everything 😂😂😂😂😆
23857,2020-05-20,10:54 PM,Success,Yh yh do wild make dem teach you
23858,2020-05-20,10:54 PM,Success,Congrats
23859,2020-05-20,11:09 PM,Mina,Nana 2more to go
23860,2020-05-20,11:09 PM,Mina,I've registered 2 in a week
23861,2020-05-20,11:10 PM,Mina,It's not bad but.  The minimum is not my maximum
23862,2020-05-20,11:11 PM,Success,Yeah u hv to challenge urself
23863,2020-05-20,11:12 PM,Success,U can do more
23864,2020-05-20,11:12 PM,Success,Hw far with 6gold 2weeks
23865,2020-05-20,11:12 PM,Success,Wen is it ending
23866,2020-05-20,11:14 PM,Mina,In 7days
23867,2020-05-20,11:15 PM,Mina,Hmm so Nana no number yet from insta
23868,2020-05-20,11:15 PM,Mina,You de3 if you have any bronis number bring it.
23869,2020-05-20,11:15 PM,Mina,I'll contact the person
23870,2020-05-20,11:20 PM,Success,Browaa wu nkoaa
23871,2020-05-20,11:20 PM,Success,Some indians bi
23872,2020-05-20,11:20 PM,Success,Broni waa wu
23873,2020-05-20,11:21 PM,Mina,What does this mean
23874,2020-05-20,11:21 PM,Mina,😂😂😂💔
23875,2020-05-20,11:21 PM,Mina,We join not because we have money oo because we want money
23876,2020-05-20,11:21 PM,Success,😂😂😂
23877,2020-05-20,11:21 PM,Mina,What are you waiting for?
23878,2020-05-20,11:21 PM,Mina,Bring them.
23879,2020-05-20,11:21 PM,Mina,I'm serious
23880,2020-05-20,11:21 PM,Mina,We need 4 people sharp
23881,2020-05-20,11:22 PM,Success,I hv posted it in some groups but no reply
23882,2020-05-20,11:22 PM,Success,I dont want to select random number
23883,2020-05-20,11:22 PM,Success,Or u can work with dat?
23884,2020-05-20,11:22 PM,Mina,In any group that you're in anyone . Anywhere
23885,2020-05-20,11:23 PM,Mina,This  guy didn't I meet him in. Group . I took his number at random
23886,2020-05-20,11:23 PM,Success,Indians n nigerians
23887,2020-05-20,11:23 PM,Mina,Ooooooh why not
23888,2020-05-20,11:23 PM,Success,Kk
23889,2020-05-20,11:23 PM,Mina,What re you waiting for na
23890,2020-05-20,11:24 PM,Mina,"I'll befriend them for one day , the next day deyre signing"
23891,2020-05-20,11:24 PM,Mina,I took 5 numbers from that group only one he joined.
23892,2020-05-20,11:24 PM,Mina,I've spoken to 3 tho .
23893,2020-05-20,11:25 PM,Mina,So Ike some will say yes.  Other Will say no
23894,2020-05-20,11:25 PM,Success,I will compile dem for u
23895,2020-05-20,11:26 PM,Mina,Are you compiling them or you will
23896,2020-05-20,11:26 PM,Mina,Meni abre oo
23897,2020-05-20,11:27 PM,Success,<Media omitted>
23898,2020-05-20,11:29 PM,Mina,Wait which group is that
23899,2020-05-20,11:29 PM,Mina,Fb?
23900,2020-05-20,11:29 PM,Success,<Media omitted>
23901,2020-05-20,11:29 PM,Success,Naa
23902,2020-05-20,11:29 PM,Success,Whatsapp
23903,2020-05-20,11:29 PM,Mina,Eii wey group that
23904,2020-05-20,11:30 PM,Success,Programming group
23905,2020-05-20,11:32 PM,Success,U called this number again
23906,2020-05-20,11:32 PM,Success,It wont come oo
23907,2020-05-20,11:32 PM,Success,I will just see missed call
23908,2020-05-20,11:34 PM,Mina,I forgot
23909,2020-05-20,11:34 PM,Mina,I ended it and called the other one.
23910,2020-05-20,11:34 PM,Mina,Ah Nana paa
23911,2020-05-20,11:34 PM,Mina,😂😂😂n u made those stupid people on fb disturb me
23912,2020-05-20,11:34 PM,Mina,These people are civilized😂😂😂💔
23913,2020-05-20,11:34 PM,Success,😂😂😂
23914,2020-05-20,11:35 PM,Success,It didnt come
23915,2020-05-20,11:35 PM,Success,Herr😂😂
23916,2020-05-20,11:35 PM,Mina,If I meet a white person there's no way they'll insist that give me your pictures before we get to know each other
23917,2020-05-20,11:35 PM,Mina,Oh true.
23918,2020-05-20,11:35 PM,Success,I will bring you more
23919,2020-05-20,11:35 PM,Mina,Good good
23920,2020-05-20,11:35 PM,Mina,Especially the Nigerians.
23921,2020-05-20,11:35 PM,Mina,They like money paaa
23922,2020-05-20,11:36 PM,Mina,What's the name of the group
23923,2020-05-20,11:36 PM,Success,They are chaw
23924,2020-05-20,11:36 PM,Mina,I'll not do any selection .
23925,2020-05-20,11:36 PM,Mina,I'll chat them alll
23926,2020-05-20,11:36 PM,Success,Hackers and programmers
23927,2020-05-20,11:37 PM,Mina,Definitely I'll get 4 out of them
23928,2020-05-20,11:37 PM,Mina,Saa Ong 😂😂💔
23929,2020-05-20,11:37 PM,Success,The one i will bring you cant chat dem all😂😂
23930,2020-05-20,11:37 PM,Mina,😂😂😂😂💔
23931,2020-05-20,11:37 PM,Success,Yh😂😂
23932,2020-05-20,11:37 PM,Mina,Why do I have only today?
23933,2020-05-20,11:38 PM,Success,You hv no idea wat i am talking abt😂😂
23934,2020-05-20,11:38 PM,Success,Relax
23935,2020-05-20,11:38 PM,Mina,🤣🤣🤣🤣💔
23936,2020-05-20,11:38 PM,Mina,We need the numbers oo
23937,2020-05-20,11:39 PM,Mina,"If 1/5. Is the ratio, meaning out of 20 we're likely to get 4"
23938,2020-05-20,11:39 PM,Mina,I only have 9 numbers now
23939,2020-05-20,11:40 PM,Success,Work with dem for de mean time
23940,2020-05-20,11:40 PM,Mina,Okay
23941,2020-05-20,11:40 PM,Mina,Lemme save them
23942,2020-05-20,11:41 PM,Success,I am planning on sometin
23943,2020-05-20,11:41 PM,Mina,Tell me err
23944,2020-05-20,11:41 PM,Mina,Bh wait have you been dreaming of me?
23945,2020-05-20,11:42 PM,Mina,Cos today I dreamt that we were about kissing n mom caught us
23946,2020-05-20,11:42 PM,Success,Oh yh of course hw3
23947,2020-05-20,11:42 PM,Success,In ur house?
23948,2020-05-20,11:42 PM,Mina,Yes
23949,2020-05-20,11:42 PM,Success,Shit😂😂
23950,2020-05-20,11:43 PM,Mina,🤣🤣🤣🤣🤣💔
23951,2020-05-20,11:43 PM,Mina,Sia
23952,2020-05-20,11:43 PM,Success,Eii i get vhim oo
23953,2020-05-20,11:43 PM,Mina,Me seff in the dream I bore
23954,2020-05-20,11:44 PM,Mina,Oh nana save the numbers n send them to me as contacts err
23955,2020-05-20,11:44 PM,Mina,🤕I'm feeling lazy to do that
23956,2020-05-20,11:46 PM,Success,Mom paa
23957,2020-05-20,11:46 PM,Success,We didnt lock de door🤦‍♂
23958,2020-05-20,11:45 PM,Mina,<Media omitted>
23959,2020-05-20,11:48 PM,Mina,We were in the hall talking oo🤣🤣then I saw that no one was around I gave u a sign. Wedey come kiss naa she came out of her room😂😂😂😂😂💔
23960,2020-05-20,11:49 PM,Success,Abotr3😂😂
23961,2020-05-20,11:49 PM,Success,Ahh ahh🤦‍♂🤦‍♂Maame wae paa
23962,2020-05-20,11:50 PM,Success,Wa sai lie no
23963,2020-05-20,11:50 PM,Mina,😂😂😂😂eii you're still talking about that a
23964,2020-05-20,11:50 PM,Success,Ashe me
23965,2020-05-20,11:50 PM,Mina,Ene3 ashe wo papa
23966,2020-05-20,11:51 PM,Mina,😂😂😂😂😂
23967,2020-05-20,11:51 PM,Success,Papaaapa
23968,2020-05-20,11:51 PM,Success,😂😂
23969,2020-05-20,11:51 PM,Success,Go n dream it well again😂😂
23970,2020-05-20,11:51 PM,Success,This time lets lock de door
23971,2020-05-20,11:51 PM,Mina,It's like I even continued the dream this afternoon. I was horny o S3 den but I couldn't find you
23972,2020-05-20,11:52 PM,Mina,😂😂😂I think you had left
23973,2020-05-20,11:52 PM,Mina,Oh true true oo
23974,2020-05-20,11:52 PM,Mina,Anaa girls too get wet dreams
23975,2020-05-20,11:52 PM,Mina,Eii😂😂😂💔
23976,2020-05-20,11:52 PM,Success,Eiii 💔💔🙆‍♂🙆‍♂
23977,2020-05-20,11:53 PM,Mina,I haven't watched or come into contact with any sexual thing oo
23978,2020-05-20,11:53 PM,Success,Were did i go🙆‍♂🙆‍♂😂
23979,2020-05-20,11:53 PM,Mina,I don't know where that dream came from
23980,2020-05-20,11:53 PM,Success,Eii so hw come
23981,2020-05-20,11:53 PM,Mina,We naa we're fasting
23982,2020-05-20,11:53 PM,Success,Today find me
23983,2020-05-20,11:54 PM,Mina,N business too
23984,2020-05-20,11:54 PM,Success,😂😂😂
23985,2020-05-20,11:54 PM,Mina,So I don't even get time to while away
23986,2020-05-20,11:54 PM,Success,If not me naa i will come
23987,2020-05-20,11:54 PM,Mina,I don't know where that dream came from
23988,2020-05-20,11:55 PM,Success,Maybe you miss me🤷‍♂
23989,2020-05-20,11:55 PM,Mina,My soul does I think😂😂😂😂💔
23990,2020-05-20,11:55 PM,Mina,But the body is doing business
23991,2020-05-20,11:56 PM,Success,If u dnt watch erotic materials den it strange
23992,2020-05-20,11:56 PM,Mina,So the soul was reminding me
23993,2020-05-20,11:56 PM,Mina,True oo
23994,2020-05-20,11:56 PM,Success,They both r doing wat dey like
23995,2020-05-20,11:57 PM,Mina,😂😂😂💔
23996,2020-05-20,11:57 PM,Mina,It's because you're not here
23997,2020-05-20,11:57 PM,Mina,If you were business baa daben a oob3gye yen aboso
23998,2020-05-20,11:57 PM,Mina,Nana I have a good feeling for this business oo
23999,2020-05-20,11:58 PM,Success,Yh yh
24000,2020-05-20,11:58 PM,Mina,I'll work tirelessly for it.  So far I think we're on our way
24001,2020-05-20,11:58 PM,Mina,😋fun time
24002,2020-05-20,11:58 PM,Mina,Bh the something go be sweet oo
24003,2020-05-20,11:58 PM,Success,Yh it will sure work n payoff
24004,2020-05-20,11:59 PM,Success,Roff roff
24005,2020-05-20,11:59 PM,Mina,Cos small moves bi koraa the kind of feeling☺️😂😂🙈
24006,2020-05-21,12:00 AM,Success,Even with our small stimulation koraa see hw we feel
24007,2020-05-21,12:00 AM,Success,Charlie de tin ankasa its special
24008,2020-05-21,12:00 AM,Success,God really made it
24009,2020-05-21,12:01 AM,Mina,😂😂😂💔for married people
24010,2020-05-21,12:01 AM,Success,Emoum😂😂😂
24011,2020-05-21,12:01 AM,Mina,So as young as you are don't go there
24012,2020-05-21,12:01 AM,Success,🙄🙄
24013,2020-05-21,12:02 AM,Success,See this lady oo
24014,2020-05-21,12:02 AM,Mina,I can see that your mind is going there these days
24015,2020-05-21,12:02 AM,Mina,😂😂💔
24016,2020-05-21,12:02 AM,Mina,Bring it back home
24017,2020-05-21,12:03 AM,Success,Saa moum
24018,2020-05-21,12:03 AM,Success,Yh i hv to advice myself
24019,2020-05-21,12:03 AM,Mina,Anhaa
24020,2020-05-21,12:03 AM,Success,Its true paa
24021,2020-05-21,12:03 AM,Mina,You can be a virgin till marriage. You won't die😂💔
24022,2020-05-21,12:04 AM,Success,Oh se i am on course
24023,2020-05-21,12:04 AM,Success,De is de ideal plan
24024,2020-05-21,12:04 AM,Mina,Wonyaay3 a anka wob3y3
24025,2020-05-21,12:05 AM,Mina,Thank God
24026,2020-05-21,12:05 AM,Success,Hoh i can hold it down
24027,2020-05-21,12:05 AM,Mina,Yes you can💪🏽
24028,2020-05-21,12:06 AM,Success,The hard days saf we pass den not now
24029,2020-05-21,12:06 AM,Success,Den time koraa pass den now
24030,2020-05-21,12:06 AM,Mina,21years inobi few years that will do anything to you
24031,2020-05-21,12:06 AM,Success,Yh
24032,2020-05-21,12:07 AM,Success,So God help us
24033,2020-05-21,12:07 AM,Success,Na eny3 easy
24034,2020-05-21,12:07 AM,Mina,Amen
24035,2020-05-21,12:07 AM,Success,I dey cut down erotic movie
24036,2020-05-21,12:08 AM,Mina,😂😂😂💔eb3boa
24037,2020-05-21,12:08 AM,Mina,Bh weforce oo
24038,2020-05-21,12:08 AM,Mina,🤝
24039,2020-05-21,12:08 AM,Success,I might go back to dormant mode
24040,2020-05-21,12:08 AM,Success,😂😂
24041,2020-05-21,12:08 AM,Mina,We'll change position one day
24042,2020-05-21,12:09 AM,Success,Good to hear
24043,2020-05-21,12:09 AM,Mina,😂😂😂
24044,2020-05-21,12:09 AM,Success,Na i tot dat u aint subject to change
24045,2020-05-21,12:09 AM,Success,😂😂
24046,2020-05-21,12:09 AM,Mina,Ohw.
24047,2020-05-21,12:09 AM,Mina,I know myself oo
24048,2020-05-21,12:10 AM,Mina,And God added that one to it
24049,2020-05-21,12:10 AM,Success,U r almost always lying bea
24050,2020-05-21,12:10 AM,Mina,I get aroused easily oo
24051,2020-05-21,12:10 AM,Success,Bear^
24052,2020-05-21,12:10 AM,Mina,So if I don't control it hmm
24053,2020-05-21,12:11 AM,Mina,I tear chain a innaa dat oo
24054,2020-05-21,12:11 AM,Mina,😂😂😂💔
24055,2020-05-21,12:11 AM,Success,I inderst
24056,2020-05-21,12:11 AM,Success,I undat
24057,2020-05-21,12:11 AM,Success,😂😂
24058,2020-05-21,12:11 AM,Mina,Ei🤣🤣🤣
24059,2020-05-21,12:11 AM,Success,I understand
24060,2020-05-21,12:11 AM,Mina,Ebon nkoaa no-no?
24061,2020-05-21,12:12 AM,Success,Oh mmai
24062,2020-05-21,12:12 AM,Success,Standing u no want
24063,2020-05-21,12:12 AM,Success,Anaa
24064,2020-05-21,12:13 AM,Success,If fun oo
24065,2020-05-21,12:13 AM,Mina,Standing?
24066,2020-05-21,12:13 AM,Success,Maybe time is not up
24067,2020-05-21,12:13 AM,Success,De way i want to try tins no
24068,2020-05-21,12:13 AM,Success,Yh
24069,2020-05-21,12:13 AM,Mina,How
24070,2020-05-21,12:14 AM,Mina,😂😂😂💔ikr
24071,2020-05-21,12:14 AM,Success,Like a hug from behind
24072,2020-05-21,12:14 AM,Success,😂😂😂
24073,2020-05-21,12:14 AM,Mina,😋that one de3 ego be.
24074,2020-05-21,12:14 AM,Success,Very romantic
24075,2020-05-21,12:15 AM,Success,Ebey bi ankasa
24076,2020-05-21,12:15 AM,Success,😂😂
24077,2020-05-21,12:15 AM,Mina,You want to explain enh
24078,2020-05-21,12:16 AM,Success,Oh yh
24079,2020-05-21,12:16 AM,Mina,I'm listening
24080,2020-05-21,12:16 AM,Success,😂😂😂
24081,2020-05-21,12:16 AM,Mina,Batt 21. Lemme inform you first
24082,2020-05-21,12:17 AM,Success,Like hv maa n akua in hand
24083,2020-05-21,12:17 AM,Success,Going up n down
24084,2020-05-21,12:17 AM,Success,Turning head for a kiss
24085,2020-05-21,12:17 AM,Success,Kiss around the neck
24086,2020-05-21,12:18 AM,Success,Hand going down the tigh n around de place
